shot_goalZone,team_name,player_name,matchPeriod,total_shots,goals,conversion_rate
otl,Cracovia Kraków,K. Pestka,2H,1,0,0
otl,Cracovia Kraków,M. Hebo Rasmussen,1H,1,0,0
otl,Cracovia Kraków,M. Hebo Rasmussen,2H,1,0,0
otl,Cracovia Kraków,M. Rakoczy,1H,1,0,0
otl,Cracovia Kraków,M. Rodin,2H,1,0,0
otl,Cracovia Kraków,M. Sipľak,1H,1,0,0
otl,Cracovia Kraków,M. Sipľak,2H,2,0,0
otl,Cracovia Kraków,O. Kakabadze,1H,2,0,0
otl,Cracovia Kraków,O. Kakabadze,2H,2,0,0
otl,Cracovia Kraków,P. Jaroszyński,2H,1,0,0
otl,Cracovia Kraków,P. Makuch,1H,1,0,0
otl,Cracovia Kraków,P. Makuch,2H,2,0,0
otl,Cracovia Kraków,P. Zaucha,2H,1,0,0
otl,Cracovia Kraków,P. van Amersfoort,1H,2,0,0
otl,Cracovia Kraków,P. van Amersfoort,2H,1,0,0
otl,Cracovia Kraków,Rivaldinho,2H,2,0,0
otl,Cracovia Kraków,S. Hanca,1H,1,0,0
otl,Cracovia Kraków,S. Hanca,2H,3,0,0
otl,Cracovia Kraków,T. Oshima,2H,1,0,0
otl,Cracovia Kraków,V. Ghiţă,2H,3,0,0
otl,Górnik Zabrze,A. Gryszkiewicz,2H,1,0,0
otl,Górnik Zabrze,A. Manneh,1H,2,0,0
otl,Górnik Zabrze,A. Manneh,2H,2,0,0
otl,Górnik Zabrze,B. Nowak,1H,2,0,0
otl,Górnik Zabrze,D. Pawłowski,1H,1,0,0
otl,Górnik Zabrze,D. Pawłowski,2H,1,0,0
otl,Górnik Zabrze,Higinio Marín,1H,1,0,0
otl,Górnik Zabrze,J. Mvondo,2H,2,0,0
otl,Górnik Zabrze,Jesús Jiménez,1H,3,0,0
otl,Górnik Zabrze,Jesús Jiménez,2H,2,0,0
otl,Górnik Zabrze,K. Kubica,1H,3,0,0
otl,Górnik Zabrze,K. Kubica,2H,1,0,0
otl,Górnik Zabrze,L. Podolski,1H,5,0,0
otl,Górnik Zabrze,L. Podolski,2H,8,0,0
otl,Górnik Zabrze,M. Cholewiak,2H,1,0,0
otl,Górnik Zabrze,P. Krawczyk,1H,2,0,0
otl,Górnik Zabrze,P. Krawczyk,2H,2,0,0
otl,Górnik Zabrze,P. Wiśniewski,2H,3,0,0
otl,Górnik Zabrze,R. Dadok,1H,1,0,0
otl,Górnik Zabrze,R. Dadok,2H,1,0,0
otl,Górnik Zabrze,R. Janicki,1H,1,0,0
otl,Górnik Zabrze,R. Jensen,1H,1,0,0
otl,Górnik Łęczna,B. Śpiączka,1H,5,0,0
otl,Górnik Łęczna,D. Gąska,2H,1,0,0
otl,Górnik Łęczna,J. Gol,1H,1,0,0
otl,Górnik Łęczna,J. Gol,2H,1,0,0
otl,Górnik Łęczna,J. Lokilo,1H,1,0,0
otl,Górnik Łęczna,J. Lokilo,2H,2,0,0
otl,Górnik Łęczna,K. Szcześniak,1H,1,0,0
otl,Górnik Łęczna,M. Mak,2H,2,0,0
otl,Górnik Łęczna,M. Wędrychowski,1H,1,0,0
otl,Górnik Łęczna,S. Krykun,1H,2,0,0
otl,Górnik Łęczna,S. Krykun,2H,1,0,0
otl,Górnik Łęczna,Álex Serrano,2H,1,0,0
otl,Górnik Łęczna,Ł. Szramowski,2H,1,0,0
otl,Jagiellonia Białystok,B. Bida,1H,1,0,0
otl,Jagiellonia Białystok,B. Bida,2H,1,0,0
otl,Jagiellonia Białystok,B. Kwiecień,1H,1,0,0
otl,Jagiellonia Białystok,B. Wdowik,1H,1,0,0
otl,Jagiellonia Białystok,B. Wdowik,2H,2,0,0
otl,Jagiellonia Białystok,B. Țîru,1H,1,0,0
otl,Jagiellonia Białystok,Diego Carioca,1H,1,0,0
otl,Jagiellonia Białystok,F. Piszczek,1H,1,0,0
otl,Jagiellonia Białystok,F. Černych,1H,4,0,0
otl,Jagiellonia Białystok,F. Černych,2H,2,0,0
otl,Jagiellonia Białystok,Israel Puerto,1H,2,0,0
otl,Jagiellonia Białystok,Jesús Imaz,1H,1,0,0
otl,Jagiellonia Białystok,Jesús Imaz,2H,6,0,0
otl,Jagiellonia Białystok,Juan Cámara,2H,1,0,0
otl,Jagiellonia Białystok,M. Pospíšil,1H,2,0,0
otl,Jagiellonia Białystok,M. Pospíšil,2H,4,0,0
otl,Jagiellonia Białystok,M. Żyro,1H,1,0,0
otl,Jagiellonia Białystok,M. Żyro,2H,2,0,0
otl,Jagiellonia Białystok,Marc Gual,1H,2,0,0
otl,Jagiellonia Białystok,Marc Gual,2H,3,0,0
otl,Jagiellonia Białystok,Nené,1H,1,0,0
otl,Jagiellonia Białystok,Nené,2H,5,0,0
otl,Jagiellonia Białystok,T. Přikryl,2H,1,0,0
otl,Jagiellonia Białystok,T. Romanczuk,1H,1,0,0
otl,Jagiellonia Białystok,T. Romanczuk,2H,2,0,0
otl,Jagiellonia Białystok,К. Struski,2H,1,0,0
otl,Korona Kielce,A. Danek,1H,1,0,0
otl,Korona Kielce,A. Danek,2H,2,0,0
otl,Korona Kielce,A. Deja,2H,1,0,0
otl,Korona Kielce,B. Śpiączka,2H,1,0,0
otl,Korona Kielce,D. Błanik,2H,1,0,0
otl,Korona Kielce,D. Takáč,1H,1,0,0
otl,Korona Kielce,E. Shikavka,2H,1,0,0
otl,Korona Kielce,G. Szymusik,2H,2,0,0
otl,Korona Kielce,J. Kiełb,2H,3,0,0
otl,Korona Kielce,J. Podgórski,1H,2,0,0
otl,Korona Kielce,J. Podgórski,2H,2,0,0
otl,Korona Kielce,K. Forenc,2H,1,0,0
otl,Korona Kielce,L. Zarandia,2H,1,0,0
otl,Korona Kielce,M. Szpakowski,2H,1,0,0
otl,Korona Kielce,O. Sewerzyński,2H,1,0,0
otl,Korona Kielce,P. Malarczyk,1H,1,0,0
otl,Korona Kielce,P. Malarczyk,2H,1,0,0
otl,Korona Kielce,R. Deaconu,1H,1,0,0
otl,Korona Kielce,R. Deaconu,2H,2,0,0
otl,Korona Kielce,S. Balić,1H,1,0,0
otl,Lech Poznań,A. Ba Loua,1H,3,0,0
otl,Lech Poznań,A. Ba Loua,2H,2,0,0
otl,Lech Poznań,A. Milić,1H,6,0,0
otl,Lech Poznań,B. Douglas,2H,1,0,0
otl,Lech Poznań,B. Salamon,1H,1,0,0
otl,Lech Poznań,B. Salamon,2H,1,0,0
otl,Lech Poznań,D. Kownacki,2H,2,0,0
otl,Lech Poznań,Dani Ramírez,2H,4,0,0
otl,Lech Poznań,F. Szymczak,1H,1,0,0
otl,Lech Poznań,F. Szymczak,2H,4,0,0
otl,Lech Poznań,G. Tsitaishvili,1H,2,0,0
otl,Lech Poznań,G. Tsitaishvili,2H,2,0,0
otl,Lech Poznań,J. Kamiński,2H,3,0,0
otl,Lech Poznań,J. Karlström,1H,3,0,0
otl,Lech Poznań,João Amaral,1H,1,0,0
otl,Lech Poznań,João Amaral,2H,4,0,0
otl,Lech Poznań,M. Ishak,1H,2,0,0
otl,Lech Poznań,M. Ishak,2H,1,0,0
otl,Lech Poznań,M. Skóraś,2H,2,0,0
otl,Lech Poznań,Pedro Rebocho,1H,2,0,0
otl,Lech Poznań,Pedro Silva,1H,1,0,0
otl,Lech Poznań,Pedro Silva,2H,1,0,0
otl,Lech Poznań,R. Murawski,2H,1,0,0
otl,Lechia Gdańsk,C. Clemens,1H,2,0,0
otl,Lechia Gdańsk,Conrado,1H,1,0,0
otl,Lechia Gdańsk,D. Steć,1H,1,0,0
otl,Lechia Gdańsk,Flávio Paixão,1H,6,0,0
otl,Lechia Gdańsk,J. Biegański,2H,1,0,0
otl,Lechia Gdańsk,J. Ceesay,2H,1,0,0
otl,Lechia Gdańsk,J. Kałuziński,1H,1,0,0
otl,Lechia Gdańsk,J. Kałuziński,2H,1,0,0
otl,Lechia Gdańsk,K. Sezonienko,1H,2,0,0
otl,Lechia Gdańsk,L. Zwoliński,1H,3,0,0
otl,Lechia Gdańsk,L. Zwoliński,2H,3,0,0
otl,Lechia Gdańsk,M. Gajos,2H,2,0,0
otl,Lechia Gdańsk,M. Maloča,2H,1,0,0
otl,Lechia Gdańsk,M. Szczepański,2H,1,0,0
otl,Lechia Gdańsk,M. Terrazzino,2H,2,0,0
otl,Lechia Gdańsk,M. Żukowski,1H,2,0,0
otl,Lechia Gdańsk,R. Pietrzak,2H,2,0,0
otl,Lechia Gdańsk,Í. Durmuş,1H,3,0,0
otl,Lechia Gdańsk,Í. Durmuş,2H,4,0,0
otl,Legia Warszawa,B. Kapustka,1H,2,0,0
otl,Legia Warszawa,B. Slisz,1H,3,0,0
otl,Legia Warszawa,B. Slisz,2H,1,0,0
otl,Legia Warszawa,Carlitos,1H,1,0,0
otl,Legia Warszawa,E. Muçi,1H,2,0,0
otl,Legia Warszawa,F. Mladenović,1H,1,0,0
otl,Legia Warszawa,F. Mladenović,2H,2,0,0
otl,Legia Warszawa,Josué,1H,4,0,0
otl,Legia Warszawa,Josué,2H,5,0,0
otl,Legia Warszawa,L. Rose,2H,1,0,0
otl,Legia Warszawa,M. Emreli,1H,1,0,0
otl,Legia Warszawa,M. Emreli,2H,2,0,0
otl,Legia Warszawa,M. Rosołek,1H,2,0,0
otl,Legia Warszawa,M. Rosołek,2H,2,0,0
otl,Legia Warszawa,M. Wieteska,2H,2,0,0
otl,Legia Warszawa,P. Sokołowski,1H,1,0,0
otl,Legia Warszawa,P. Sokołowski,2H,1,0,0
otl,Legia Warszawa,P. Wszołek,1H,2,0,0
otl,Legia Warszawa,P. Wszołek,2H,1,0,0
otl,Legia Warszawa,R. Augustyniak,2H,1,0,0
otl,Legia Warszawa,Rafa Lopes,1H,1,0,0
otl,Legia Warszawa,S. Włodarczyk,2H,1,0,0
otl,Legia Warszawa,T. Nawotka,2H,1,0,0
otl,Legia Warszawa,T. Pekhart,1H,2,0,0
otl,Legia Warszawa,T. Pekhart,2H,2,0,0
otl,Miedź Legnica,C. Martínez,2H,1,0,0
otl,Miedź Legnica,Chuca,2H,2,0,0
otl,Miedź Legnica,H. Matynia,1H,1,0,0
otl,Miedź Legnica,H. Matynia,2H,1,0,0
otl,Miedź Legnica,J. Carolina,1H,1,0,0
otl,Miedź Legnica,Koldo Obieta,2H,2,0,0
otl,Miedź Legnica,L. Gülen,1H,1,0,0
otl,Miedź Legnica,L. Narsingh,2H,1,0,0
otl,Miedź Legnica,M. Dominguez,1H,2,0,0
otl,Miedź Legnica,M. Dominguez,2H,1,0,0
otl,Miedź Legnica,M. Kostka,1H,1,0,0
otl,Miedź Legnica,M. Kostka,2H,1,0,0
otl,Miedź Legnica,O. Kobacki,1H,1,0,0
otl,Miedź Legnica,S. Matuszek,2H,1,0,0
otl,Miedź Legnica,S. Naveda,1H,2,0,0
otl,Miedź Legnica,S. Naveda,2H,1,0,0
otl,Miedź Legnica,Á. Henríquez,1H,2,0,0
otl,Miedź Legnica,Á. Henríquez,2H,1,0,0
otl,Nieciecza,A. Putivtsev,2H,1,0,0
otl,Nieciecza,A. Radwański,1H,2,0,0
otl,Nieciecza,B. Kukułowicz,1H,1,0,0
otl,Nieciecza,D. Kocyła,2H,1,0,0
otl,Nieciecza,M. Ambrosiewicz,1H,1,0,0
otl,Nieciecza,M. Grzybek,1H,1,0,0
otl,Nieciecza,M. Grzybek,2H,1,0,0
otl,Nieciecza,M. Hubínek,1H,1,0,0
otl,Nieciecza,M. Hubínek,2H,2,0,0
otl,Nieciecza,M. Mešanović,1H,3,0,0
otl,Nieciecza,M. Orzechowski,2H,1,0,0
otl,Nieciecza,M. Wasielewski,2H,2,0,0
otl,Nieciecza,N. Tekijaski,2H,1,0,0
otl,Nieciecza,P. Wlazło,1H,2,0,0
otl,Nieciecza,P. Wlazło,2H,3,0,0
otl,Nieciecza,R. Gergel,1H,1,0,0
otl,Nieciecza,R. Gergel,2H,1,0,0
otl,Nieciecza,S. Bonecki,2H,1,0,0
otl,Nieciecza,S. Štefánik,2H,2,0,0
otl,Nieciecza,T. Poznar,1H,1,0,0
otl,Nieciecza,T. Poznar,2H,1,0,0
otl,Nieciecza,W. Biedrzycki,2H,1,0,0
otl,Piast Gliwice,A. Katranis,2H,1,0,0
otl,Piast Gliwice,Alberto Toril,1H,1,0,0
otl,Piast Gliwice,Alberto Toril,2H,1,0,0
otl,Piast Gliwice,C. Reiner,2H,1,0,0
otl,Piast Gliwice,D. Kądzior,1H,5,0,0
otl,Piast Gliwice,D. Kądzior,2H,6,0,0
otl,Piast Gliwice,D. Steczyk,1H,1,0,0
otl,Piast Gliwice,D. Steczyk,2H,1,0,0
otl,Piast Gliwice,G. Kirejczyk,2H,1,0,0
otl,Piast Gliwice,G. Tomasiewicz,1H,1,0,0
otl,Piast Gliwice,J. Czerwiński,1H,1,0,0
otl,Piast Gliwice,J. Czerwiński,2H,1,0,0
otl,Piast Gliwice,J. Holúbek,1H,1,0,0
otl,Piast Gliwice,Jorge Félix,1H,1,0,0
otl,Piast Gliwice,K. Vida,1H,1,0,0
otl,Piast Gliwice,K. Vida,2H,1,0,0
otl,Piast Gliwice,K. Wilczek,1H,2,0,0
otl,Piast Gliwice,K. Wilczek,2H,1,0,0
otl,Piast Gliwice,M. Chrapek,1H,1,0,0
otl,Piast Gliwice,M. Kaput,2H,2,0,0
otl,Piast Gliwice,M. Konczkowski,1H,1,0,0
otl,Piast Gliwice,M. Żyro,1H,1,0,0
otl,Piast Gliwice,P. Dziczek,1H,2,0,0
otl,Piast Gliwice,P. Sokołowski,1H,1,0,0
otl,Piast Gliwice,R. Sappinen,2H,1,0,0
otl,Pogoń Szczecin,B. Zech,1H,1,0,0
otl,Pogoń Szczecin,J. Bartkowski,1H,1,0,0
otl,Pogoń Szczecin,J. Bartkowski,2H,2,0,0
otl,Pogoń Szczecin,Jean Carlos,2H,1,0,0
otl,Pogoń Szczecin,K. Drygas,2H,1,0,0
otl,Pogoń Szczecin,K. Grosicki,1H,2,0,0
otl,Pogoń Szczecin,K. Grosicki,2H,2,0,0
otl,Pogoń Szczecin,L. Zahovič,1H,1,0,0
otl,Pogoń Szczecin,Luís Mata,1H,2,0,0
otl,Pogoń Szczecin,Léo Borges,1H,1,0,0
otl,Pogoń Szczecin,Léo Borges,2H,1,0,0
otl,Pogoń Szczecin,M. Kucharczyk,1H,1,0,0
otl,Pogoń Szczecin,M. Kucharczyk,2H,2,0,0
otl,Pogoń Szczecin,M. Malec,1H,1,0,0
otl,Pogoń Szczecin,M. Malec,2H,1,0,0
otl,Pogoń Szczecin,M. Żurawski,1H,1,0,0
otl,Pogoń Szczecin,P. Almqvist,1H,1,0,0
otl,Pogoń Szczecin,P. Parzyszek,1H,1,0,0
otl,Pogoń Szczecin,P. Parzyszek,2H,4,0,0
otl,Pogoń Szczecin,R. Kurzawa,2H,1,0,0
otl,Pogoń Szczecin,S. Kowalczyk,1H,2,0,0
otl,Pogoń Szczecin,S. Kowalczyk,2H,2,0,0
otl,Pogoń Szczecin,V. Bichakhchyan,1H,2,0,0
otl,Pogoń Szczecin,V. Bichakhchyan,2H,3,0,0
otl,Radomiak Radom,A. Bogusz,2H,1,0,0
otl,Radomiak Radom,D. Abramowicz,2H,4,0,0
otl,Radomiak Radom,D. Jakubik,1H,1,0,0
otl,Radomiak Radom,D. Sokół,2H,1,0,0
otl,Radomiak Radom,Filipe Nascimento,1H,1,0,0
otl,Radomiak Radom,Filipe Nascimento,2H,1,0,0
otl,Radomiak Radom,K. Angielski,2H,1,0,0
otl,Radomiak Radom,Leândro,1H,4,0,0
otl,Radomiak Radom,Leândro,2H,2,0,0
otl,Radomiak Radom,Luís Machado,1H,4,0,0
otl,Radomiak Radom,Luís Machado,2H,2,0,0
otl,Radomiak Radom,M. Cichocki,1H,1,0,0
otl,Radomiak Radom,M. Kozak,1H,1,0,0
otl,Radomiak Radom,M. Radecki,1H,1,0,0
otl,Radomiak Radom,M. Radecki,2H,1,0,0
otl,Radomiak Radom,Maurides,1H,5,0,0
otl,Radomiak Radom,Maurides,2H,5,0,0
otl,Radomiak Radom,Raphael,1H,1,0,0
otl,Radomiak Radom,Raphael,2H,3,0,0
otl,Radomiak Radom,Roberto Alves,1H,2,0,0
otl,Raków Częstochowa,B. Lederman,1H,2,0,0
otl,Raków Częstochowa,B. Lederman,2H,2,0,0
otl,Raków Częstochowa,F. Piasecki,1H,2,0,0
otl,Raków Częstochowa,G. Papanikolaou,1H,1,0,0
otl,Raków Częstochowa,Ivi López,2H,3,0,0
otl,Raków Częstochowa,J. Arak,2H,1,0,0
otl,Raków Częstochowa,M. Wdowiak,2H,3,0,0
otl,Raków Częstochowa,P. Kun,1H,2,0,0
otl,Raków Częstochowa,P. Kun,2H,3,0,0
otl,Raków Częstochowa,S. Svarnas,2H,1,0,0
otl,Raków Częstochowa,T. Petrášek,2H,1,0,0
otl,Raków Częstochowa,V. Gutkovskis,1H,5,0,0
otl,Raków Częstochowa,V. Gutkovskis,2H,2,0,0
otl,Raków Częstochowa,V. Kochergin,1H,2,0,0
otl,Raków Częstochowa,Z. Arsenić,1H,1,0,0
otl,Raków Częstochowa,Ž. Udovičić,1H,1,0,0
otl,Stal Mielec,A. Kasperkiewicz,2H,1,0,0
otl,Stal Mielec,A. Kolev,2H,1,0,0
otl,Stal Mielec,B. Chorbadzhiyski,2H,1,0,0
otl,Stal Mielec,F. Hiszpański,2H,1,0,0
otl,Stal Mielec,G. Tomasiewicz,1H,2,0,0
otl,Stal Mielec,G. Tomasiewicz,2H,1,0,0
otl,Stal Mielec,Jonathan De Amo,2H,1,0,0
otl,Stal Mielec,K. Getinger,2H,3,0,0
otl,Stal Mielec,K. Kruk,2H,1,0,0
otl,Stal Mielec,K. Wrzesiński,1H,1,0,0
otl,Stal Mielec,M. Domański,1H,1,0,0
otl,Stal Mielec,M. Domański,2H,1,0,0
otl,Stal Mielec,M. Flis,1H,4,0,0
otl,Stal Mielec,M. Lebedyński,1H,1,0,0
otl,Stal Mielec,M. Lebedyński,2H,1,0,0
otl,Stal Mielec,M. Mak,2H,1,0,0
otl,Stal Mielec,M. Sitek,1H,2,0,0
otl,Stal Mielec,M. Sitek,2H,3,0,0
otl,Stal Mielec,O. Zawada,1H,1,0,0
otl,Stal Mielec,O. Zawada,2H,2,0,0
otl,Stal Mielec,P. Żyra,2H,1,0,0
otl,Stal Mielec,S. Hamulic,1H,3,0,0
otl,Stal Mielec,S. Hamulic,2H,1,0,0
otl,Warta Poznań,A. Zreľák,1H,2,0,0
otl,Warta Poznań,A. Zreľák,2H,1,0,0
otl,Warta Poznań,D. Szymonowicz,2H,1,0,0
otl,Warta Poznań,F. Castañeda,1H,1,0,0
otl,Warta Poznań,F. Castañeda,2H,1,0,0
otl,Warta Poznań,J. Grzesik,2H,1,0,0
otl,Warta Poznań,J. Kiełb,1H,1,0,0
otl,Warta Poznań,J. Kiełb,2H,3,0,0
otl,Warta Poznań,J. Papeau,1H,1,0,0
otl,Warta Poznań,J. Papeau,2H,1,0,0
otl,Warta Poznań,K. Matuszewski,1H,1,0,0
otl,Warta Poznań,M. Corryn,1H,1,0,0
otl,Warta Poznań,M. Corryn,2H,1,0,0
otl,Warta Poznań,M. Jakóbowski,1H,2,0,0
otl,Warta Poznań,M. Kupczak,1H,3,0,0
otl,Warta Poznań,M. Kupczak,2H,2,0,0
otl,Warta Poznań,M. Kuzimski,2H,1,0,0
otl,Warta Poznań,M. Rakowski,2H,1,0,0
otl,Warta Poznań,M. Szczepański,2H,1,0,0
otl,Warta Poznań,Mario Rodríguez,1H,1,0,0
otl,Warta Poznań,N. Mäenpää,2H,1,0,0
otl,Warta Poznań,R. Ivanov,1H,1,0,0
otl,Warta Poznań,R. Ivanov,2H,2,0,0
otl,Warta Poznań,Ł. Trałka,1H,1,0,0
otl,Widzew Łódź,B. Pawłowski,1H,1,0,0
otl,Widzew Łódź,B. Pawłowski,2H,1,0,0
otl,Widzew Łódź,E. Terpiłowski,2H,2,0,0
otl,Widzew Łódź,Fábio Nunes,1H,1,0,0
otl,Widzew Łódź,J. Letniowski,2H,2,0,0
otl,Widzew Łódź,M. Hanousek,2H,1,0,0
otl,Widzew Łódź,M. Kreuzriegler,1H,1,0,0
otl,Widzew Łódź,M. Kreuzriegler,2H,2,0,0
otl,Wisła Kraków,A. El Mahdioui,1H,1,0,0
otl,Wisła Kraków,D. Hugi,1H,1,0,0
otl,Wisła Kraków,D. Hugi,2H,2,0,0
otl,Wisła Kraków,D. Szot,2H,1,0,0
otl,Wisła Kraków,E. Manu,2H,2,0,0
otl,Wisła Kraków,F. Brown Forbes,1H,2,0,0
otl,Wisła Kraków,F. Brown Forbes,2H,1,0,0
otl,Wisła Kraków,G. Tsitaishvili,1H,1,0,0
otl,Wisła Kraków,K. Gruszkowski,1H,1,0,0
otl,Wisła Kraków,K. Gruszkowski,2H,1,0,0
otl,Wisła Kraków,M. Cissé,1H,1,0,0
otl,Wisła Kraków,M. Frydrych,2H,1,0,0
otl,Wisła Kraków,M. Młyński,1H,1,0,0
otl,Wisła Kraków,M. Młyński,2H,1,0,0
otl,Wisła Kraków,M. Poletanović,2H,2,0,0
otl,Wisła Kraków,N. Kuveljić,1H,1,0,0
otl,Wisła Kraków,N. Kuveljić,2H,1,0,0
otl,Wisła Kraków,S. Szota,2H,1,0,0
otl,Wisła Kraków,Y. Yeboah,1H,2,0,0
otl,Wisła Kraków,Y. Yeboah,2H,2,0,0
otl,Wisła Kraków,Z. Ondrášek,1H,1,0,0
otl,Wisła Kraków,Z. Ondrášek,2H,1,0,0
otl,Wisła Płock,A. Chrzanowski,2H,1,0,0
otl,Wisła Płock,A. Kryvotsyuk,2H,1,0,0
otl,Wisła Płock,D. Furman,1H,1,0,0
otl,Wisła Płock,D. Michalski,1H,2,0,0
otl,Wisła Płock,D. Michalski,2H,1,0,0
otl,Wisła Płock,D. Rasak,2H,1,0,0
otl,Wisła Płock,Davo,1H,3,0,0
otl,Wisła Płock,Davo,2H,1,0,0
otl,Wisła Płock,F. Lesniak,1H,1,0,0
otl,Wisła Płock,K. Vallo,2H,1,0,0
otl,Wisła Płock,L. Sekulski,1H,4,0,0
otl,Wisła Płock,L. Sekulski,2H,1,0,0
otl,Wisła Płock,M. Kolar,2H,1,0,0
otl,Wisła Płock,M. Obradović,1H,1,0,0
otl,Wisła Płock,M. Szwoch,1H,3,0,0
otl,Wisła Płock,M. Szwoch,2H,1,0,0
otl,Wisła Płock,P. Tomasik,1H,2,0,0
otl,Wisła Płock,P. Tuszyński,2H,1,0,0
otl,Wisła Płock,R. Cielemęcki,1H,2,0,0
otl,Wisła Płock,R. Wolski,1H,3,0,0
otl,Wisła Płock,R. Wolski,2H,1,0,0
otl,Zagłębie Lubin,A. Scekic,2H,1,0,0
otl,Zagłębie Lubin,C. Dieng,2H,1,0,0
otl,Zagłębie Lubin,D. Bohar,2H,1,0,0
otl,Zagłębie Lubin,D. Pakulski,2H,2,0,0
otl,Zagłębie Lubin,E. Daniel,1H,5,0,0
otl,Zagłębie Lubin,E. Daniel,2H,1,0,0
otl,Zagłębie Lubin,F. Starzyński,1H,1,0,0
otl,Zagłębie Lubin,F. Starzyński,2H,2,0,0
otl,Zagłębie Lubin,G. Giorbelidze,2H,2,0,0
otl,Zagłębie Lubin,J. Jach,1H,2,0,0
otl,Zagłębie Lubin,J. Żubrowski,1H,1,0,0
otl,Zagłębie Lubin,K. Chodyna,1H,1,0,0
otl,Zagłębie Lubin,K. Chodyna,2H,2,0,0
otl,Zagłębie Lubin,K. Podliński,1H,1,0,0
otl,Zagłębie Lubin,K. Podliński,2H,2,0,0
otl,Zagłębie Lubin,L. Poręba,1H,1,0,0
otl,Zagłębie Lubin,L. Poręba,2H,2,0,0
otl,Zagłębie Lubin,L. Łakomy,1H,4,0,0
otl,Zagłębie Lubin,L. Łakomy,2H,1,0,0
otl,Zagłębie Lubin,L. Šimić,1H,1,0,0
otl,Zagłębie Lubin,M. Bartolewski,1H,1,0,0
otl,Zagłębie Lubin,M. Bartolewski,2H,2,0,0
otl,Zagłębie Lubin,M. Doležal,1H,4,0,0
otl,Zagłębie Lubin,M. Doležal,2H,2,0,0
otl,Zagłębie Lubin,P. Szysz,1H,7,0,0
otl,Zagłębie Lubin,P. Szysz,2H,3,0,0
otl,Zagłębie Lubin,S. Balić,1H,1,0,0
otl,Zagłębie Lubin,S. Živec,1H,1,0,0
otl,Zagłębie Lubin,T. Gaprindashvili,1H,1,0,0
otl,Zagłębie Lubin,T. Gaprindashvili,2H,1,0,0
otl,Zagłębie Lubin,Ían Soler,2H,1,0,0
otl,Śląsk Wrocław,A. Łyszczarz,2H,1,0,0
otl,Śląsk Wrocław,B. Pawłowski,2H,1,0,0
otl,Śląsk Wrocław,D. Grétarsson,2H,1,0,0
otl,Śląsk Wrocław,D. Jastrzembski,1H,1,0,0
otl,Śląsk Wrocław,D. Jastrzembski,2H,1,0,0
otl,Śląsk Wrocław,D. Štiglec,1H,3,0,0
otl,Śląsk Wrocław,D. Štiglec,2H,3,0,0
otl,Śląsk Wrocław,Diogo Verdasca,2H,1,0,0
otl,Śląsk Wrocław,Erik Expósito,1H,6,0,0
otl,Śląsk Wrocław,Erik Expósito,2H,8,0,0
otl,Śląsk Wrocław,F. Piasecki,1H,1,0,0
otl,Śląsk Wrocław,F. Piasecki,2H,1,0,0
otl,Śląsk Wrocław,J. Yeboah,1H,1,0,0
otl,Śląsk Wrocław,K. Mączyński,2H,1,0,0
otl,Śląsk Wrocław,K. Poprawa,1H,1,0,0
otl,Śląsk Wrocław,L. Bejger,1H,1,0,0
otl,Śląsk Wrocław,M. Konczkowski,1H,1,0,0
otl,Śląsk Wrocław,M. Tamás,1H,1,0,0
otl,Śląsk Wrocław,Matías Nahuel,1H,1,0,0
otl,Śląsk Wrocław,P. Janasik,2H,1,0,0
otl,Śląsk Wrocław,P. Schwarz,1H,1,0,0
otl,Śląsk Wrocław,P. Schwarz,2H,1,0,0
otl,Śląsk Wrocław,R. Pich,1H,2,0,0
otl,Śląsk Wrocław,R. Pich,2H,1,0,0
otl,Śląsk Wrocław,Víctor García,1H,1,0,0
otl,Śląsk Wrocław,Víctor García,2H,2,0,0
otl,Śląsk Wrocław,W. Golla,1H,1,0,0
otl,Śląsk Wrocław,W. Golla,2H,1,0,0
otl,Śląsk Wrocław,W. Sobota,1H,1,0,0
otl,Śląsk Wrocław,W. Sobota,2H,1,0,0
otr,Cracovia Kraków,B. Källman,1H,1,0,0
otr,Cracovia Kraków,C. Râpă,2H,1,0,0
otr,Cracovia Kraków,D. Jablonský,1H,1,0,0
otr,Cracovia Kraków,D. Jablonský,2H,1,0,0
otr,Cracovia Kraków,F. Balaj,1H,1,0,0
otr,Cracovia Kraków,J. Jugas,1H,2,0,0
otr,Cracovia Kraków,J. Jugas,2H,1,0,0
otr,Cracovia Kraków,J. Myszor,1H,1,0,0
otr,Cracovia Kraków,J. Myszor,2H,1,0,0
otr,Cracovia Kraków,Luís Rocha,2H,1,0,0
otr,Cracovia Kraków,M. Hebo Rasmussen,1H,6,0,0
otr,Cracovia Kraków,M. Hebo Rasmussen,2H,2,0,0
otr,Cracovia Kraków,M. Rakoczy,2H,1,0,0
otr,Cracovia Kraków,M. Sipľak,2H,1,0,0
otr,Cracovia Kraków,M. Álvarez,1H,1,0,0
otr,Cracovia Kraków,M. Álvarez,2H,1,0,0
otr,Cracovia Kraków,O. Kakabadze,1H,2,0,0
otr,Cracovia Kraków,O. Kakabadze,2H,5,0,0
otr,Cracovia Kraków,P. Jaroszyński,1H,1,0,0
otr,Cracovia Kraków,P. Makuch,1H,1,0,0
otr,Cracovia Kraków,P. Makuch,2H,1,0,0
otr,Cracovia Kraków,P. van Amersfoort,1H,2,0,0
